_id,codigo_curso,id_estudiante,id_nota,profesor_id
68213d85ab6af0e77ad8623a,CUR7377,EST578718,91,PROF279
68213d85ab6af0e77ad8623b,CUR5371,EST120507,92,PROF546
68213d85ab6af0e77ad8623c,CUR7399,EST191389,93,PROF830
68213d85ab6af0e77ad8623d,CUR4018,EST512007,94,PROF352
68213d85ab6af0e77ad8623e,CUR5956,EST794057,95,PROF640
68213d85ab6af0e77ad8623f,CUR9791,EST942103,96,PROF921
68213d85ab6af0e77ad86240,CUR8007,EST458571,97,PROF634
68213d85ab6af0e77ad86241,CUR5809,EST939009,98,PROF113
68213d85ab6af0e77ad86242,CUR2635,EST160953,99,PROF478
68213d85ab6af0e77ad86243,CUR8928,EST354922,100,PROF920
68213d85ab6af0e77ad86244,CUR9645,EST900552,101,PROF390
68213d85ab6af0e77ad86245,CUR5184,EST203888,102,PROF597
68213d85ab6af0e77ad86246,CUR6436,EST581704,103,PROF528
68213d85ab6af0e77ad86247,CUR5812,EST764391,104,PROF144
68213d85ab6af0e77ad86248,CUR1164,EST548158,105,PROF273
68213d85ab6af0e77ad86249,CUR6219,EST249438,106,PROF820
68213d85ab6af0e77ad8624a,CUR8233,EST248595,107,PROF271
68213d85ab6af0e77ad8624b,CUR9217,EST660806,108,PROF165
68213d85ab6af0e77ad8624c,CUR1114,EST405169,109,PROF519
68213d85ab6af0e77ad8624d,CUR3159,EST682301,110,PROF903
68213d85ab6af0e77ad8624e,CUR5759,EST221100,111,PROF742
68213d85ab6af0e77ad8624f,CUR6631,EST560095,112,PROF937
68213d85ab6af0e77ad86250,CUR3653,EST467942,113,PROF169
68213d85ab6af0e77ad86251,CUR5531,EST707751,114,PROF268
68213d85ab6af0e77ad86252,CUR7552,EST251412,115,PROF434
68213d85ab6af0e77ad86253,CUR3105,EST860886,116,PROF495
68213d85ab6af0e77ad86254,CUR9042,EST847370,117,PROF202
68213d85ab6af0e77ad86255,CUR3611,EST927773,118,PROF635
68213d85ab6af0e77ad86256,CUR2518,EST782248,119,PROF493
68213d85ab6af0e77ad86257,CUR6256,EST802281,120,PROF942
68213d85ab6af0e77ad86258,CUR7339,EST814077,121,PROF308
68213d85ab6af0e77ad86259,CUR4651,EST227784,122,PROF284
68213d85ab6af0e77ad8625a,CUR3599,EST462308,123,PROF289
68213d85ab6af0e77ad8625b,CUR5638,EST216330,124,PROF594
68213d85ab6af0e77ad8625c,CUR6508,EST177517,125,PROF987
68213d85ab6af0e77ad8625d,CUR9290,EST145800,126,PROF309
68213d85ab6af0e77ad8625e,CUR4490,EST270696,127,PROF974
68213d85ab6af0e77ad8625f,CUR5537,EST502235,128,PROF892
68213d85ab6af0e77ad86260,CUR1054,EST635441,129,PROF173
68213d85ab6af0e77ad86261,CUR3166,EST582729,130,PROF462
68213d85ab6af0e77ad86262,CUR1920,EST853808,131,PROF937
68213d85ab6af0e77ad86263,CUR4292,EST498193,132,PROF696
68213d85ab6af0e77ad86264,CUR3950,EST946219,133,PROF202
68213d85ab6af0e77ad86265,CUR9686,EST990386,134,PROF285
68213d85ab6af0e77ad86266,CUR3061,EST850653,135,PROF669
68213d85ab6af0e77ad86267,CUR9507,EST580377,136,PROF924
68213d85ab6af0e77ad86268,CUR5978,EST953459,137,PROF944
68213d85ab6af0e77ad86269,CUR3419,EST435067,138,PROF638
68213d85ab6af0e77ad8626a,CUR6999,EST653738,139,PROF364
68213d85ab6af0e77ad8626b,CUR4180,EST602643,140,PROF842
68213d85ab6af0e77ad8626c,CUR5322,EST420935,141,PROF313
68213d85ab6af0e77ad8626d,CUR6768,EST838212,142,PROF223
68213d85ab6af0e77ad8626e,CUR2404,EST538011,143,PROF727
68213d85ab6af0e77ad8626f,CUR3877,EST761967,144,PROF880
68213d85ab6af0e77ad86270,CUR1002,EST501574,145,PROF384
68213d85ab6af0e77ad86271,CUR3862,EST846615,146,PROF188
68213d85ab6af0e77ad86272,CUR5500,EST491993,147,PROF929
68213d85ab6af0e77ad86273,CUR8204,EST472357,148,PROF364
68213d85ab6af0e77ad86274,CUR6291,EST441878,149,PROF887
68213d85ab6af0e77ad86275,CUR7935,EST626303,150,PROF976
68213d85ab6af0e77ad86276,CUR9461,EST573861,151,PROF118
68213d85ab6af0e77ad86277,CUR5369,EST743337,152,PROF176
68213d85ab6af0e77ad86278,CUR3338,EST883180,153,PROF187
68213d85ab6af0e77ad86279,CUR7912,EST351734,154,PROF791
68213d85ab6af0e77ad8627a,CUR9740,EST804693,155,PROF812
68213d85ab6af0e77ad8627b,CUR7272,EST673513,156,PROF281
68213d85ab6af0e77ad8627c,CUR7429,EST935690,157,PROF716
68213d85ab6af0e77ad8627d,CUR3902,EST605346,158,PROF427
68213d85ab6af0e77ad8627e,CUR7474,EST891176,159,PROF891
68213d85ab6af0e77ad8627f,CUR4521,EST774350,160,PROF180
68213d85ab6af0e77ad86280,CUR5421,EST379782,161,PROF989
68213d85ab6af0e77ad86281,CUR9597,EST466745,162,PROF101
68213d85ab6af0e77ad86282,CUR5015,EST695455,163,PROF693
68213d85ab6af0e77ad86283,CUR7769,EST845159,164,PROF848
68213d85ab6af0e77ad86284,CUR8543,EST129660,165,PROF463
68213d85ab6af0e77ad86285,CUR8009,EST434538,166,PROF696
68213d85ab6af0e77ad86286,CUR9107,EST634604,167,PROF300
68213d85ab6af0e77ad86287,CUR9395,EST871608,168,PROF210
68213d85ab6af0e77ad86288,CUR2556,EST779396,169,PROF348
68213d85ab6af0e77ad86289,CUR3109,EST785066,170,PROF432
68213d85ab6af0e77ad8628a,CUR9678,EST716797,171,PROF395
68213d85ab6af0e77ad8628b,CUR2632,EST750151,172,PROF460
68213d85ab6af0e77ad8628c,CUR4794,EST964802,173,PROF795
68213d85ab6af0e77ad8628d,CUR8338,EST193149,174,PROF453
68213d85ab6af0e77ad8628e,CUR4884,EST488962,175,PROF371
68213d85ab6af0e77ad8628f,CUR9903,EST157094,176,PROF769
68213d85ab6af0e77ad86290,CUR2201,EST831943,177,PROF248
68213d85ab6af0e77ad86291,CUR4558,EST740684,178,PROF381
68213d85ab6af0e77ad86292,CUR3008,EST114604,179,PROF312
68213d85ab6af0e77ad86293,CUR6361,EST645822,180,PROF515
68213d85ab6af0e77ad86294,CUR1669,EST712927,181,PROF670
68213d85ab6af0e77ad86295,CUR2097,EST767506,182,PROF406
68213d85ab6af0e77ad86296,CUR1164,EST295027,183,PROF999
68213d85ab6af0e77ad86297,CUR7616,EST143738,184,PROF819
68213d85ab6af0e77ad86298,CUR8913,EST913374,185,PROF181
68213d85ab6af0e77ad86299,CUR8589,EST593353,186,PROF502
68213d85ab6af0e77ad8629a,CUR5781,EST359090,187,PROF423
68213d85ab6af0e77ad8629b,CUR8152,EST791031,188,PROF962
68213d85ab6af0e77ad8629c,CUR5052,EST506954,189,PROF812
68213d85ab6af0e77ad8629d,CUR1215,EST232608,190,PROF489
68213d85ab6af0e77ad8629e,CUR6650,EST928628,191,PROF621
68213d85ab6af0e77ad8629f,CUR3103,EST671011,192,PROF501
68213d85ab6af0e77ad862a0,CUR6696,EST703218,193,PROF871
68213d85ab6af0e77ad862a1,CUR8204,EST295879,194,PROF484
68213d85ab6af0e77ad862a2,CUR1628,EST443647,195,PROF987
68213d85ab6af0e77ad862a3,CUR4050,EST397043,196,PROF331
68213d85ab6af0e77ad862a4,CUR6970,EST436920,197,PROF240
68213d85ab6af0e77ad862a5,CUR2026,EST837138,198,PROF684
68213d85ab6af0e77ad862a6,CUR2192,EST370378,199,PROF935
68213d85ab6af0e77ad862a7,CUR5995,EST402019,200,PROF551
68213d85ab6af0e77ad862a8,CUR2914,EST616522,201,PROF279
68213d85ab6af0e77ad862a9,CUR4688,EST216365,202,PROF628
68213d85ab6af0e77ad862aa,CUR5688,EST648566,203,PROF567
68213d85ab6af0e77ad862ab,CUR4600,EST968273,204,PROF526
68213d85ab6af0e77ad862ac,CUR4348,EST563510,205,PROF531
68213d85ab6af0e77ad862ad,CUR8931,EST999965,206,PROF925
68213d85ab6af0e77ad862ae,CUR8911,EST143454,207,PROF603
68213d85ab6af0e77ad862af,CUR8044,EST885277,208,PROF808
68213d85ab6af0e77ad862b0,CUR7388,EST623331,209,PROF226
68213d85ab6af0e77ad862b1,CUR2869,EST196543,210,PROF632
68213d85ab6af0e77ad862b2,CUR2639,EST634258,211,PROF782
68213d85ab6af0e77ad862b3,CUR3290,EST726445,212,PROF846
68213d85ab6af0e77ad862b4,CUR3036,EST725372,213,PROF528
68213d85ab6af0e77ad862b5,CUR7319,EST867609,214,PROF156
68213d85ab6af0e77ad862b6,CUR1373,EST818037,215,PROF695
68213d85ab6af0e77ad862b7,CUR6298,EST820982,216,PROF209
68213d85ab6af0e77ad862b8,CUR8189,EST663348,217,PROF688
68213d85ab6af0e77ad862b9,CUR6935,EST881181,218,PROF758
68213d85ab6af0e77ad862ba,CUR2062,EST786586,219,PROF909
68213d85ab6af0e77ad862bb,CUR3262,EST377609,220,PROF885
68213d85ab6af0e77ad862bc,CUR7684,EST474448,221,PROF132
68213d85ab6af0e77ad862bd,CUR9958,EST580623,222,PROF221
68213d85ab6af0e77ad862be,CUR1883,EST568482,223,PROF907
68213d85ab6af0e77ad862bf,CUR7511,EST842557,224,PROF491
68213d85ab6af0e77ad862c0,CUR3624,EST930371,225,PROF821
68213d85ab6af0e77ad862c1,CUR9221,EST105175,226,PROF819
68213d85ab6af0e77ad862c2,CUR4241,EST173085,227,PROF972
68213d85ab6af0e77ad862c3,CUR5025,EST214685,228,PROF213
68213d85ab6af0e77ad862c4,CUR2562,EST277919,229,PROF787
68213d85ab6af0e77ad862c5,CUR3450,EST978521,230,PROF198
68213d85ab6af0e77ad862c6,CUR5922,EST806643,231,PROF439
68213d85ab6af0e77ad862c7,CUR5668,EST225572,232,PROF690
68213d85ab6af0e77ad862c8,CUR3675,EST591487,233,PROF980
68213d85ab6af0e77ad862c9,CUR1275,EST179663,234,PROF369
68213d85ab6af0e77ad862ca,CUR8081,EST636131,235,PROF815
68213d85ab6af0e77ad862cb,CUR6807,EST483731,236,PROF522
68213d85ab6af0e77ad862cc,CUR5366,EST761161,237,PROF912
68213d85ab6af0e77ad862cd,CUR3136,EST147132,238,PROF260
68213d85ab6af0e77ad862ce,CUR7404,EST253199,239,PROF588
68213d85ab6af0e77ad862cf,CUR7500,EST779137,240,PROF911
68213d85ab6af0e77ad862d0,CUR5616,EST293209,241,PROF825
68213d85ab6af0e77ad862d1,CUR3789,EST742743,242,PROF966
68213d85ab6af0e77ad862d2,CUR4484,EST735036,243,PROF406
68213d85ab6af0e77ad862d3,CUR6284,EST912855,244,PROF949
68213d85ab6af0e77ad862d4,CUR6681,EST454325,245,PROF501
68213d85ab6af0e77ad862d5,CUR9925,EST913000,246,PROF260
68213d85ab6af0e77ad862d6,CUR2983,EST856661,247,PROF186
68213d85ab6af0e77ad862d7,CUR6691,EST180432,248,PROF188
68213d85ab6af0e77ad862d8,CUR1130,EST484984,249,PROF551
68213d85ab6af0e77ad862d9,CUR9712,EST875589,250,PROF101
68213d85ab6af0e77ad862da,CUR9602,EST185040,251,PROF514
68213d85ab6af0e77ad862db,CUR2014,EST492240,252,PROF212
68213d86ab6af0e77ad862dc,CUR9178,EST216328,253,PROF239
68213d86ab6af0e77ad862dd,CUR7581,EST731721,254,PROF236
68213d86ab6af0e77ad862de,CUR3335,EST598700,255,PROF314
68213d86ab6af0e77ad862df,CUR8875,EST491847,256,PROF660
68213d86ab6af0e77ad862e0,CUR8790,EST953586,257,PROF670
68213d86ab6af0e77ad862e1,CUR9836,EST391553,258,PROF909
68213d86ab6af0e77ad862e2,CUR7087,EST208794,259,PROF114
68213d86ab6af0e77ad862e3,CUR4952,EST431980,260,PROF400
68213d86ab6af0e77ad862e4,CUR2985,EST416173,261,PROF570
68213d86ab6af0e77ad862e5,CUR2262,EST886073,262,PROF504
68213d86ab6af0e77ad862e6,CUR3774,EST526546,263,PROF462
68213d86ab6af0e77ad862e7,CUR3707,EST550761,264,PROF973
68213d86ab6af0e77ad862e8,CUR4808,EST575316,265,PROF970
68213d86ab6af0e77ad862e9,CUR8424,EST196551,266,PROF479
68213d86ab6af0e77ad862ea,CUR5228,EST382704,267,PROF890
68213d86ab6af0e77ad862eb,CUR2474,EST102437,268,PROF118
68213d86ab6af0e77ad862ec,CUR3256,EST682684,269,PROF383
68213d86ab6af0e77ad862ed,CUR4867,EST664484,270,PROF921
68213d86ab6af0e77ad862ee,CUR8012,EST368403,271,PROF388
68213d86ab6af0e77ad862ef,CUR4212,EST218867,272,PROF854
68213d86ab6af0e77ad862f0,CUR6935,EST298306,273,PROF492
68213d86ab6af0e77ad862f1,CUR7680,EST414302,274,PROF808
68213d86ab6af0e77ad862f2,CUR1782,EST455243,275,PROF248
68213d86ab6af0e77ad862f3,CUR4582,EST247218,276,PROF584
68213d86ab6af0e77ad862f4,CUR3680,EST594353,277,PROF380
68213d86ab6af0e77ad862f5,CUR1033,EST970582,278,PROF743
68213d86ab6af0e77ad862f6,CUR9108,EST218634,279,PROF727
68213d86ab6af0e77ad862f7,CUR2009,EST480597,280,PROF403
68213d86ab6af0e77ad862f8,CUR9766,EST205007,281,PROF195
68213d86ab6af0e77ad862f9,CUR1127,EST202291,282,PROF888
68213d86ab6af0e77ad862fa,CUR3579,EST543943,283,PROF123
68213d86ab6af0e77ad862fb,CUR8947,EST386391,284,PROF800
68213d86ab6af0e77ad862fc,CUR4721,EST238152,285,PROF938
68213d86ab6af0e77ad862fd,CUR4630,EST963550,286,PROF784
68213d86ab6af0e77ad862fe,CUR2194,EST306130,287,PROF742
68213d86ab6af0e77ad862ff,CUR9826,EST831205,288,PROF310
68213d86ab6af0e77ad86300,CUR4225,EST424682,289,PROF482
68213d86ab6af0e77ad86301,CUR1464,EST411478,290,PROF177
68213d86ab6af0e77ad86302,CUR3683,EST679241,291,PROF842
68213d86ab6af0e77ad86303,CUR3852,EST136527,292,PROF673
68213d86ab6af0e77ad86304,CUR5182,EST833014,293,PROF725
68213d86ab6af0e77ad86305,CUR1473,EST618563,294,PROF519
68213d86ab6af0e77ad86306,CUR8014,EST508379,295,PROF531
68213d86ab6af0e77ad86307,CUR5050,EST925561,296,PROF805
68213d86ab6af0e77ad86308,CUR2384,EST415892,297,PROF355
68213d86ab6af0e77ad86309,CUR2593,EST142959,298,PROF155
68213d86ab6af0e77ad8630a,CUR5024,EST792871,299,PROF805
68213d86ab6af0e77ad8630b,CUR8734,EST124937,300,PROF922
68213d86ab6af0e77ad8630c,CUR9165,EST159591,301,PROF314
68213d86ab6af0e77ad8630d,CUR4589,EST574904,302,PROF119
68213d86ab6af0e77ad8630e,CUR2098,EST123196,303,PROF105
68213d86ab6af0e77ad8630f,CUR6345,EST822905,304,PROF172
68213d86ab6af0e77ad86310,CUR3670,EST802400,305,PROF446
68213d86ab6af0e77ad86311,CUR3066,EST883367,306,PROF690
68213d86ab6af0e77ad86312,CUR9253,EST630453,307,PROF443
68213d86ab6af0e77ad86313,CUR6866,EST213579,308,PROF544
68213d86ab6af0e77ad86314,CUR2445,EST688768,309,PROF588
68213d86ab6af0e77ad86315,CUR2000,EST278606,310,PROF382
68213d86ab6af0e77ad86316,CUR6958,EST777857,311,PROF920
68213d86ab6af0e77ad86317,CUR7559,EST990327,312,PROF156
68213d86ab6af0e77ad86318,CUR7162,EST763679,313,PROF811
68213d86ab6af0e77ad86319,CUR3660,EST418880,314,PROF558
68213d86ab6af0e77ad8631a,CUR1735,EST324086,315,PROF935
68213d86ab6af0e77ad8631b,CUR4539,EST935021,316,PROF348
68213d86ab6af0e77ad8631c,CUR6928,EST613002,317,PROF186
68213d86ab6af0e77ad8631d,CUR3667,EST881639,318,PROF857
68213d86ab6af0e77ad8631e,CUR3612,EST700933,319,PROF516
68213d86ab6af0e77ad8631f,CUR6484,EST741250,320,PROF472
68213d86ab6af0e77ad86320,CUR5466,EST221790,321,PROF644
68213d86ab6af0e77ad86321,CUR4909,EST698912,322,PROF472
68213d86ab6af0e77ad86322,CUR3731,EST748355,323,PROF663
68213d86ab6af0e77ad86323,CUR5197,EST180308,324,PROF878
68213d86ab6af0e77ad86324,CUR6069,EST598208,325,PROF117
68213d86ab6af0e77ad86325,CUR1650,EST447297,326,PROF806
68213d86ab6af0e77ad86326,CUR6736,EST200810,327,PROF158
68213d86ab6af0e77ad86327,CUR4984,EST478503,328,PROF264
68213d86ab6af0e77ad86328,CUR7572,EST948982,329,PROF403
68213d86ab6af0e77ad86329,CUR2807,EST159215,330,PROF862
68213d86ab6af0e77ad8632a,CUR2655,EST870619,331,PROF301
68213d86ab6af0e77ad8632b,CUR9485,EST423953,332,PROF866
68213d86ab6af0e77ad8632c,CUR6756,EST980487,333,PROF563
68213d86ab6af0e77ad8632d,CUR6878,EST477700,334,PROF623
68213d86ab6af0e77ad8632e,CUR4190,EST159080,335,PROF137
68213d86ab6af0e77ad8632f,CUR5202,EST627951,336,PROF245
68213d86ab6af0e77ad86330,CUR2408,EST102223,337,PROF305
68213d86ab6af0e77ad86331,CUR1929,EST627201,338,PROF422
68213d86ab6af0e77ad86332,CUR2345,EST508905,339,PROF181
68213d86ab6af0e77ad86333,CUR9819,EST847085,340,PROF466
68213d86ab6af0e77ad86334,CUR3529,EST235975,341,PROF647
68213d86ab6af0e77ad86335,CUR8925,EST160735,342,PROF318
68213d86ab6af0e77ad86336,CUR7271,EST914476,343,PROF625
68213d86ab6af0e77ad86337,CUR4819,EST563210,344,PROF180
68213d86ab6af0e77ad86338,CUR8398,EST403893,345,PROF878
68213d86ab6af0e77ad86339,CUR1398,EST934840,346,PROF539
68213d86ab6af0e77ad8633a,CUR3620,EST524438,347,PROF620
68213d86ab6af0e77ad8633b,CUR1531,EST360752,348,PROF184
68213d86ab6af0e77ad8633c,CUR1569,EST606797,349,PROF941
68213d86ab6af0e77ad8633d,CUR2985,EST235808,350,PROF876
68213d86ab6af0e77ad8633e,CUR3876,EST151723,351,PROF302
68213d86ab6af0e77ad8633f,CUR4594,EST791976,352,PROF378
68213d86ab6af0e77ad86340,CUR4360,EST893404,353,PROF674
68213d86ab6af0e77ad86341,CUR9455,EST953485,354,PROF992
68213d86ab6af0e77ad86342,CUR1808,EST169249,355,PROF856
68213d86ab6af0e77ad86343,CUR6963,EST152927,356,PROF801
68213d86ab6af0e77ad86344,CUR1250,EST503060,357,PROF960
68213d86ab6af0e77ad86345,CUR1087,EST768593,358,PROF834
68213d86ab6af0e77ad86346,CUR5094,EST772317,359,PROF189
68213d86ab6af0e77ad86347,CUR1150,EST276605,360,PROF927
68213d86ab6af0e77ad86348,CUR7542,EST174859,361,PROF179
68213d86ab6af0e77ad86349,CUR9901,EST650239,362,PROF378
68213d86ab6af0e77ad8634a,CUR2022,EST108717,363,PROF178
68213d86ab6af0e77ad8634b,CUR7614,EST341870,364,PROF916
68213d86ab6af0e77ad8634c,CUR1052,EST779112,365,PROF158
68213d86ab6af0e77ad8634d,CUR9375,EST688702,366,PROF351
68213d86ab6af0e77ad8634e,CUR7075,EST197662,367,PROF638
68213d86ab6af0e77ad8634f,CUR8913,EST767187,368,PROF178
68213d86ab6af0e77ad86350,CUR9122,EST464959,369,PROF582
68213d86ab6af0e77ad86351,CUR9760,EST966317,370,PROF986
68213d86ab6af0e77ad86352,CUR7705,EST594184,371,PROF562
68213d86ab6af0e77ad86353,CUR2952,EST250892,372,PROF699
68213d86ab6af0e77ad86354,CUR6137,EST465427,373,PROF939
68213d86ab6af0e77ad86355,CUR1484,EST799053,374,PROF188
68213d86ab6af0e77ad86356,CUR1236,EST778205,375,PROF101
68213d86ab6af0e77ad86357,CUR8342,EST814323,376,PROF156
68213d86ab6af0e77ad86358,CUR2525,EST756839,377,PROF711
68213d86ab6af0e77ad86359,CUR8528,EST890801,378,PROF164
68213d86ab6af0e77ad8635a,CUR9796,EST417584,379,PROF793
68213d86ab6af0e77ad8635b,CUR3757,EST852877,380,PROF731
68213d86ab6af0e77ad8635c,CUR1378,EST762659,381,PROF767
68213d86ab6af0e77ad8635d,CUR5278,EST863705,382,PROF528
68213d86ab6af0e77ad8635e,CUR3583,EST100184,383,PROF955
68213d86ab6af0e77ad8635f,CUR6320,EST162369,384,PROF297
68213d86ab6af0e77ad86360,CUR6311,EST160373,385,PROF635
68213d86ab6af0e77ad86361,CUR9007,EST814953,386,PROF765
68213d86ab6af0e77ad86362,CUR5158,EST965102,387,PROF715
68213d86ab6af0e77ad86363,CUR9131,EST314359,388,PROF461
68213d86ab6af0e77ad86364,CUR4925,EST304746,389,PROF834
68213d86ab6af0e77ad86365,CUR7610,EST897428,390,PROF695
68213d86ab6af0e77ad86366,CUR5054,EST528122,391,PROF241
68213d86ab6af0e77ad86367,CUR8825,EST209993,392,PROF842
68213d86ab6af0e77ad86368,CUR4810,EST767862,393,PROF128
68213d86ab6af0e77ad86369,CUR7641,EST737527,394,PROF300
68213d86ab6af0e77ad8636a,CUR1252,EST942948,395,PROF185
68213d86ab6af0e77ad8636b,CUR4393,EST395787,396,PROF784
68213d86ab6af0e77ad8636c,CUR8535,EST531909,397,PROF442
68213d86ab6af0e77ad8636d,CUR2124,EST749121,398,PROF774
68213d86ab6af0e77ad8636e,CUR9661,EST510309,399,PROF453
68213d86ab6af0e77ad8636f,CUR2633,EST166622,400,PROF328
68213d86ab6af0e77ad86370,CUR9163,EST867151,401,PROF140
68213d86ab6af0e77ad86371,CUR5681,EST247855,402,PROF765
68213d86ab6af0e77ad86372,CUR7201,EST908424,403,PROF838
